fileName,startFrame,endFrame,label
Tcly8G0MQDg_30fps,7320,7345,FH ND
Tcly8G0MQDg_30fps,7432,7460,BH ND
Tcly8G0MQDg_30fps,7520,7549,FH ND
Tcly8G0MQDg_30fps,7616,7645,FH ND
Tcly8G0MQDg_30fps,7787,7815,BH ND
Tcly8G0MQDg_30fps,7863,7892,BH ND
Tcly8G0MQDg_30fps,7943,7971,BH ND
Tcly8G0MQDg_30fps,8024,8052,FH ND
Tcly8G0MQDg_30fps,8183,8210,FH ND
Tcly8G0MQDg_30fps,8255,8284,FH ND
Tcly8G0MQDg_30fps,8323,8352,FH ND
Tcly8G0MQDg_30fps,8393,8420,FH ND
Tcly8G0MQDg_30fps,8466,8493,FH ND
Tcly8G0MQDg_30fps,8686,8714,FH ND
Tcly8G0MQDg_30fps,8825,8853,BH ND
Tcly8G0MQDg_30fps,8917,8945,FH ND
Tcly8G0MQDg_30fps,8989,9018,BH ND
Tcly8G0MQDg_30fps,9085,9113,FH ND
Tcly8G0MQDg_30fps,9162,9189,BH ND
Tcly8G0MQDg_30fps,9542,9571,FH ND
Tcly8G0MQDg_30fps,9618,9644,BH ND
Tcly8G0MQDg_30fps,9707,9731,BH ND
Tcly8G0MQDg_30fps,10569,10589,BHV ND
Tcly8G0MQDg_30fps,10627,10646,BHV ND
Tcly8G0MQDg_30fps,10819,10840,BHV ND
Tcly8G0MQDg_30fps,10876,10898,BHV ND
Tcly8G0MQDg_30fps,10934,10955,BHV ND
Tcly8G0MQDg_30fps,10993,11013,FHV ND
Tcly8G0MQDg_30fps,11045,11065,BHV ND
Tcly8G0MQDg_30fps,11105,11122,FHV ND
Tcly8G0MQDg_30fps,11159,11169,BHV ND
Tcly8G0MQDg_30fps,11203,11220,BHV ND
Tcly8G0MQDg_30fps,11263,11278,BHV ND
Tcly8G0MQDg_30fps,11324,11343,BHV ND
Tcly8G0MQDg_30fps,11669,11689,FHV ND
Tcly8G0MQDg_30fps,11729,11747,FHV ND
Tcly8G0MQDg_30fps,11949,11966,BHV ND
Tcly8G0MQDg_30fps,12013,12034,FHV ND
Tcly8G0MQDg_30fps,12079,12097,FHV ND
Tcly8G0MQDg_30fps,12456,12487,S ND
Tcly8G0MQDg_30fps,12560,12584,S ND
Tcly8G0MQDg_30fps,12645,12665,S ND
Tcly8G0MQDg_30fps,12768,12787,S ND
Tcly8G0MQDg_30fps,12851,12872,S ND
Tcly8G0MQDg_30fps,12950,12973,S ND
Tcly8G0MQDg_30fps,13134,13155,S ND
Tcly8G0MQDg_30fps,13223,13246,S ND
Tcly8G0MQDg_30fps,13453,13476,S ND
Tcly8G0MQDg_30fps,13590,13615,FH ND
Tcly8G0MQDg_30fps,13643,13668,BH ND
Tcly8G0MQDg_30fps,13700,13727,FH ND
Tcly8G0MQDg_30fps,13871,13899,FH ND
Tcly8G0MQDg_30fps,13921,13947,FH ND
Tcly8G0MQDg_30fps,13976,14003,FH ND
Tcly8G0MQDg_30fps,14035,14061,FH ND
Tcly8G0MQDg_30fps,14099,14129,BH ND
Tcly8G0MQDg_30fps,14147,14175,BH ND
Tcly8G0MQDg_30fps,14420,14448,FH ND
Tcly8G0MQDg_30fps,14736,14763,FH ND
Tcly8G0MQDg_30fps,14797,14821,FH ND
Tcly8G0MQDg_30fps,14849,14875,BH ND
Tcly8G0MQDg_30fps,14901,14928,BH ND
Tcly8G0MQDg_30fps,15109,15136,FH ND
Tcly8G0MQDg_30fps,15169,15197,FH ND
Tcly8G0MQDg_30fps,15230,15258,BH ND
Tcly8G0MQDg_30fps,15285,15312,BH ND
Tcly8G0MQDg_30fps,15334,15362,BH ND
